Salary,Age,Player_Efficiency_Rating,Blocks,Turnovers_Pct,Steals,Assists_Pct,Games_Started,Games_Played,Total_Rebounds,Field_Goals,Defensive_Box_Plus_Minus,Defensive_Rebound_Pct,Usage_Pct,Free-Throws
1524305,0.575,0.365079365,0.093457944,0.208715596,0.261146497,0.082024433,0.329268293,0.841463415,0.21953405,0.191747573,-0.016666667,0.146,0.306954436,0.072386059
17000450,0.75,0.625396825,0.060747664,0.323394495,0.566878981,0.506108202,0.890243902,0.890243902,0.249103943,0.648058252,-0.058333333,0.099,0.649880096,0.399463807
29727900,0.65,0.704761905,0.093457944,0.21559633,0.464968153,0.317626527,0.890243902,0.890243902,0.352150538,0.661407767,0,0.154,0.661870504,0.485254692
14112360,0.675,0.450793651,0.443925234,0.291284404,0.560509554,0.15008726,1,1,0.579749104,0.402912621,0.183333333,0.205,0.335731415,0.18230563
17884176,0.65,0.66984127,0.177570093,0.330275229,0.585987261,0.301919721,0,0.987804878,0.476702509,0.469660194,0.125,0.231,0.582733813,0.237265416
4347826,0.75,0.13015873,0.004672897,0.222477064,0.006369427,0.305410122,0,0.036585366,0.001792115,0.002427184,-0.15,0.054,0.270983213,0.002680965
23112004,0.6,0.517460317,0.070093458,0.155963303,0.420382166,0.136125654,0.963414634,0.963414634,0.355734767,0.726941748,-0.1,0.132,0.606714628,0.324396783
23775506,0.675,0.717460317,0.752336449,0.275229358,0.356687898,0.066317627,0.93902439,0.93902439,0.974910394,0.65776699,0.125,0.353,0.544364508,0.301608579
1780800,0.5,0.238095238,0.004672897,0.394495413,0.006369427,0.12565445,0.024390244,0.231707317,0.036738351,0.027912621,-0.2,0.256,0.592326139,0.00536193
1131040,0.625,0.250793651,0.028037383,0.112385321,0.127388535,0.118673647,0.109756098,0.487804878,0.099462366,0.093446602,-0.041666667,0.134,0.3117506,0.025469169
1577230,0.625,0.415873016,0.037383178,0.245412844,0.248407643,0.195462478,0,0.93902439,0.109318996,0.256067961,-0.116666667,0.091,0.467625899,0.058981233
16661641,0.75,0.447619048,0.112149533,0.438073394,0.210191083,0.082024433,0,0.37804878,0.134408602,0.078883495,0.241666667,0.208,0.335731415,0.057640751
10337079,0.65,0.285714286,0.126168224,0.29587156,0.394904459,0.136125654,0.37804878,0.926829268,0.196236559,0.243932039,0,0.099,0.333333333,0.095174263
200000,0.625,0.257142857,0.004672897,0.220183486,0.140127389,0.157068063,0,0.475609756,0.04390681,0.076456311,-0.1,0.079,0.366906475,0.040214477
1312611,0.55,0.00952381,0.004672897,0,0.006369427,0.12390925,0,0.048780488,0.002688172,0.001213592,-0.008333333,0.042,0.153477218,0.001340483
6261395,0.675,0.841269841,0.060747664,0.245412844,0.445859873,0.568935428,0.926829268,0.926829268,0.183691756,0.827669903,-0.275,0.07,0.815347722,0.790884718
1312611,0.525,0.238095238,0.168224299,0.46559633,0.267515924,0.308900524,0.317073171,0.890243902,0.164874552,0.247572816,-0.05,0.097,0.436450839,0.121983914
6000000,0.7,0.466666667,0.154205607,0.28440367,0.388535032,0.567190227,0.390243902,0.987804878,0.210573477,0.399271845,0.033333333,0.124,0.491606715,0.096514745
1312611,0.475,0.53968254,0.154205607,0.23853211,0.089171975,0.141361257,0.134146341,0.463414634,0.142473118,0.152912621,0.025,0.219,0.486810552,0.042895442
3903900,0.8,0.546031746,0.004672897,0.337155963,0.089171975,0.771378709,0.073170732,0.426829268,0.075268817,0.172330097,-0.216666667,0.119,0.628297362,0.058981233
23000000,0.8,0.46984127,0.060747664,0.208715596,0.350318471,0.136125654,0.951219512,0.951219512,0.153225806,0.480582524,-0.166666667,0.079,0.525179856,0.241286863
13760000,0.775,0.257142857,0.051401869,0.153669725,0.25477707,0.127399651,0.426829268,0.5,0.10125448,0.149271845,-0.058333333,0.086,0.350119904,0.013404826
6782392,0.525,0.606349206,0.102803738,0.211009174,0.324840764,0.2495637,0.609756098,0.62195122,0.281362007,0.484223301,-0.108333333,0.157,0.635491607,0.217158177
6796117,0.65,0.473015873,0.107476636,0.201834862,0.458598726,0.176265271,0.87804878,0.87804878,0.371863799,0.404126214,0.008333333,0.173,0.407673861,0.235924933
4995120,0.525,0.46984127,0.228971963,0.330275229,0.127388535,0.157068063,0.402439024,0.609756098,0.215053763,0.29368932,0.008333333,0.155,0.57793765,0.142091153
1312611,0.55,0.155555556,0.014018692,0.233944954,0.057324841,0.108202443,0.012195122,0.426829268,0.021505376,0.031553398,-0.225,0.08,0.455635492,0.017426273
2825640,0.525,0.387301587,0.093457944,0.394495413,0.108280255,0.047120419,0.048780488,0.658536585,0.147849462,0.08131068,0.041666667,0.157,0.290167866,0.04155496
10942762,0.9,0.380952381,0.065420561,0.282110092,0.375796178,0.263525305,0.012195122,1,0.115591398,0.435679612,-0.175,0.057,0.544364508,0.233243968
3355320,0.475,0.377777778,0.112149533,0.288990826,0.331210191,0.244328098,0.12195122,1,0.191756272,0.358009709,-0.175,0.107,0.517985612,0.142091153
4736050,0.85,0.361904762,0.037383178,0.389908257,0.337579618,0.453752182,0.475609756,0.914634146,0.172043011,0.325242718,-0.191666667,0.088,0.378896882,0.060321716
3028410,0.65,0.336507937,0.088785047,0.316513761,0.292993631,0.113438045,0.341463415,0.780487805,0.232078853,0.177184466,0.083333333,0.149,0.3117506,0.115281501
28299399,0.675,0.866666667,0.172897196,0.447247706,0.76433121,0.884816754,0.987804878,0.987804878,0.590501792,0.817961165,0.125,0.209,0.820143885,1
13954000,0.725,0.53968254,0.401869159,0.378440367,0.484076433,0.364746946,0.06097561,0.926829268,0.336021505,0.446601942,0.183333333,0.166,0.527577938,0.203753351
1551659,0.9,0.358730159,0.046728972,0.206422018,0.044585987,0.090750436,0.024390244,0.585365854,0.034050179,0.053398058,-0.125,0.098,0.3117506,0.017426273
980431,0.6,0.412698413,0.135514019,0.282110092,0.114649682,0.085514834,0.024390244,0.634146341,0.080645161,0.075242718,0.191666667,0.126,0.350119904,0.028150134
1825200,0.525,0.317460317,0.009345794,0.139908257,0.063694268,0.045375218,0,0.353658537,0.023297491,0.030339806,-0.091666667,0.1,0.318944844,0.008042895
8533333,0.65,0.428571429,0.158878505,0.323394495,0.292993631,0.109947644,0.914634146,0.93902439,0.487455197,0.303398058,0.083333333,0.211,0.345323741,0.179624665
10000000,0.775,0.336507937,0.074766355,0.369266055,0.267515924,0.218150087,0.085365854,0.780487805,0.201612903,0.190533981,-0.008333333,0.159,0.32853717,0.057640751
5628000,0.6,0.177777778,0.004672897,0.165137615,0.025477707,0.064572426,0.012195122,0.134146341,0.024193548,0.018203883,-0.216666667,0.163,0.503597122,0.00536193
17224,0.625,0.307936508,0,0.096330275,0.006369427,0,0,0.06097561,0.006272401,0.007281553,-0.491666667,0.108,0.388489209,0.010723861
1471382,0.55,0.276190476,0.042056075,0.318807339,0.108280255,0.038394415,0.036585366,0.512195122,0.14516129,0.07038835,-0.05,0.253,0.393285372,0.053619303
150000,0.575,1,0,0,0.006369427,0.69982548,0,0.024390244,0.001792115,0.001213592,0.3,0.156,0.273381295,0.001340483
2328652,0.825,0.244444444,0,1,0.012738854,0.354275742,0,0.024390244,0,0.002427184,-0.341666667,0,0.220623501,0.002680965
79920,0.575,0.441269841,0.018691589,0.155963303,0.012738854,0.223385689,0,0.109756098,0.019713262,0.019417476,0.058333333,0.148,0.434052758,0.006702413
5225000,0.75,0.431746032,0.257009346,0.325688073,0.133757962,0.087260035,0.036585366,0.902439024,0.231182796,0.211165049,0.05,0.204,0.400479616,0.04691689
2328652,0.975,0.285714286,0.093457944,0.282110092,0.286624204,0.172774869,0,0.902439024,0.094982079,0.127427184,-0.05,0.077,0.23501199,0.032171582
2116955,0.725,0.8,0.313084112,0.224770642,0.121019108,0.066317627,0.12195122,0.93902439,0.218637993,0.252427184,0.05,0.201,0.570743405,0.075067024
4956480,0.5,0.326984127,0.08411215,0.286697248,0.222929936,0.12565445,0.243902439,0.951219512,0.197132616,0.233009709,-0.075,0.144,0.434052758,0.113941019
2116955,0.75,0.333333333,0.060747664,0.243119266,0.23566879,0.141361257,0.134146341,0.841463415,0.191756272,0.266990291,-0.15,0.128,0.486810552,0.194369973
19000000,0.7,0.60952381,0.14953271,0.378440367,0.636942675,0.635253054,1,1,0.296594982,0.487864078,-0.05,0.124,0.529976019,0.482573727
1577320,0.65,0.596825397,0.14953271,0.231651376,0.101910828,0.043630017,0.012195122,0.62195122,0.108422939,0.066747573,0.225,0.179,0.357314149,0.048257373
1524305,0.55,0.320634921,0.369158879,0.231651376,0.210191083,0.073298429,0.048780488,0.975609756,0.184587814,0.184466019,0.075,0.122,0.290167866,0.120643432
7000000,0.6,0.53968254,0.107476636,0.155963303,0.171974522,0.197207679,0.06097561,0.756097561,0.23655914,0.274271845,-0.066666667,0.227,0.556354916,0.147453083
12000000,0.7,0.60952381,0.065420561,0.360091743,0.261146497,0.619546248,0.402439024,0.43902439,0.120967742,0.212378641,-0.041666667,0.147,0.637889688,0.154155496
1713840,0.6,0.415873016,0.037383178,0.268348624,0.299363057,0.301919721,0.341463415,0.768292683,0.099462366,0.155339806,-0.025,0.099,0.383693046,0.087131367
9000000,0.7,0.276190476,0,0.45412844,0,0.513089005,0.012195122,0.036585366,0.010752688,0.013349515,-0.241666667,0.14,0.664268585,0.012064343
19301070,0.675,0.796825397,0.14953271,0.213302752,0.910828025,0.432809773,0.914634146,0.926829268,0.421146953,0.691747573,0.091666667,0.132,0.635491607,0.784182306
17765000,0.775,0.482539683,0.172897196,0.45412844,0.191082803,0.246073298,0.56097561,0.56097561,0.360215054,0.120145631,0.233333333,0.257,0.299760192,0.045576408
3290000,0.725,0.415873016,0.018691589,0.254587156,0.21656051,0.162303665,0.12195122,0.43902439,0.068996416,0.125,-0.116666667,0.109,0.465227818,0.087131367
1524305,0.625,0.285714286,0.037383178,0.286697248,0.191082803,0.127399651,0.134146341,0.634146341,0.13172043,0.186893204,-0.125,0.12,0.395683453,0.04691689
14136364,0.725,0.393650794,0.037383178,0.417431193,0.611464968,0.298429319,0.317073171,1,0.23297491,0.247572816,0.15,0.135,0.333333333,0.067024129
10505000,0.875,0.406349206,0.08411215,0.217889908,0.229299363,0.219895288,0.170731707,0.951219512,0.216845878,0.33131068,-0.008333333,0.127,0.443645084,0.084450402
1471382,0.6,0.361904762,0,0.137614679,0.025477707,0.314136126,0,0.402439024,0.015232975,0.031553398,-0.316666667,0.131,0.666666667,0.014745308
663810,0.85,0.368253968,0.028037383,0.389908257,0.012738854,0.059336824,0,0.231707317,0.027777778,0.012135922,0.208333333,0.209,0.208633094,0.006702413
1312611,0.575,0.625396825,0.009345794,0.222477064,0.006369427,0.109947644,0,0.146341463,0.015232975,0.01092233,0.041666667,0.276,0.436450839,0.004021448
6100266,0.55,0.765079365,0.355140187,0.410550459,0.171974522,0.279232112,0.37804878,0.37804878,0.217741935,0.242718447,0.266666667,0.256,0.863309353,0.256032172
1524305,0.625,0.4,0.028037383,0.302752294,0.159235669,0.188481675,0.012195122,0.853658537,0.224910394,0.17961165,-0.075,0.201,0.443645084,0.061662198
11422536,0.65,0.485714286,0.364485981,0.298165138,0.184713376,0.134380454,0.475609756,0.707317073,0.264336918,0.192961165,0.208333333,0.208,0.398081535,0.09919571
1050961,0.625,0.549206349,0,0,0,0.20069808,0,0.048780488,0.000896057,0.002427184,-0.458333333,0.086,0.45323741,0.002680965
580344,0.85,0.288888889,0,0,0.012738854,0.218150087,0,0.06097561,0,0.001213592,0.033333333,0,0.386091127,0
18063850,0.65,0.736507937,0.228971963,0.371559633,1,0.818499127,0.951219512,0.951219512,0.292114695,0.785194175,0.016666667,0.106,0.73381295,0.565683646
392169,0.575,0.473015873,0.004672897,0.355504587,0,0.221640489,0,0.134146341,0.01702509,0.018203883,-0.258333333,0.137,0.505995204,0.006702413
10497319,0.675,0.450793651,0.121495327,0.199541284,0.197452229,0.15008726,0.414634146,0.914634146,0.360215054,0.376213592,0.041666667,0.175,0.414868106,0.131367292
4000000,0.725,0.295238095,0.079439252,0.282110092,0.165605096,0.141361257,0.073170732,0.951219512,0.244623656,0.138349515,0.025,0.191,0.273381295,0.034852547
15460675,0.6,0.638095238,0.294392523,0.268348624,0.23566879,0.076788831,0.975609756,0.975609756,0.680107527,0.474514563,-0.008333333,0.291,0.467625899,0.235924933
671346,0.725,0.301587302,0,0.373853211,0.050955414,0.328097731,0,0.207317073,0.019713262,0.042475728,-0.183333333,0.111,0.630695444,0.028150134
6300000,0.675,0.314285714,0.11682243,0.314220183,0.299363057,0.230366492,0.097560976,0.951219512,0.143369176,0.214805825,0.075,0.111,0.431654676,0.132707775
11562500,0.6,0.415873016,0.037383178,0.286697248,0.560509554,0.251308901,0.231707317,1,0.220430108,0.578883495,-0.191666667,0.093,0.558752998,0.179624665
250000,0.7,0.558730159,0.009345794,0.224770642,0.070063694,0.396160558,0,0.231707317,0.03046595,0.127427184,-0.25,0.072,0.611510791,0.026809651
510921,0.75,0.457142857,0,0.458715596,0.012738854,0.673647469,0,0.024390244,0.002688172,0.004854369,-0.316666667,0.065,0.465227818,0
4000000,0.725,0.174603175,0,0.513761468,0.006369427,0,0,0.085365854,0.012544803,0.006067961,-0.516666667,0.151,0.402877698,0.002680965
874636,0.625,0.307936508,0.028037383,0.178899083,0.050955414,0.129144852,0.048780488,0.451219512,0.035842294,0.07038835,-0.233333333,0.095,0.498800959,0.036193029
1471382,0.55,0.311111111,0.028037383,0.419724771,0.01910828,0.12390925,0.012195122,0.304878049,0.03046595,0.018203883,0.075,0.164,0.371702638,0.010723861
2328652,0.875,0.282539683,0.004672897,0.520642202,0.070063694,0.406631763,0.158536585,0.5,0.066308244,0.066747573,-0.15,0.122,0.345323741,0.014745308
1471382,0.625,0.828571429,0.014018692,0,0,0.270506108,0,0.024390244,0.008064516,0.007281553,0.15,0.179,0.376498801,0
6021175,0.725,0.311111111,0.018691589,0.364678899,0.063694268,0.329842932,0.170731707,0.268292683,0.066308244,0.053398058,0.041666667,0.15,0.405275779,0.008042895
1471382,0.575,0.33968254,0.182242991,0.243119266,0.382165605,0.221640489,0.414634146,0.646341463,0.150537634,0.245145631,0.091666667,0.092,0.402877698,0.080428954
25686667,0.65,0.542857143,0.200934579,0.383027523,0.636942675,0.626527051,0.743902439,0.817073171,0.23655914,0.491504854,0.041666667,0.106,0.563549161,0.159517426
2076840,0.525,0.422222222,0.056074766,0.245412844,0.184713376,0.082024433,0.109756098,0.756097561,0.167562724,0.122572816,-0.1,0.187,0.350119904,0.076407507
4149242,0.55,0.517460317,0.172897196,0.371559633,0.312101911,0.336823735,0.890243902,0.902439024,0.569892473,0.457524272,0.058333333,0.258,0.513189448,0.273458445
1579440,0.575,0.441269841,0.107476636,0.268348624,0.261146497,0.153577661,0.12195122,0.914634146,0.21953405,0.225728155,-0.025,0.169,0.501199041,0.136729223
1000000,0.65,0.431746032,0.200934579,0.222477064,0.184713376,0.127399651,0.085365854,0.780487805,0.234767025,0.211165049,0.016666667,0.17,0.388489209,0.05227882
0,0.675,0.155555556,0,0.573394495,0,0.183246073,0,0.036585366,0.004480287,0.006067961,-0.316666667,0.107,0.537170264,0
4615385,0.675,0.403174603,0.144859813,0.236238532,0.414012739,0.160558464,0.048780488,1,0.201612903,0.28276699,-0.066666667,0.131,0.405275779,0.08847185
2705040,0.5,0.26031746,0.028037383,0.270642202,0.171974522,0.270506108,0.182926829,0.219512195,0.084229391,0.097087379,0.108333333,0.127,0.474820144,0.038873995
2947305,0.55,0.555555556,0.345794393,0.426605505,0.318471338,0.242582897,0.585365854,0.792682927,0.418458781,0.328883495,0.183333333,0.248,0.573141487,0.160857909
100000,0.575,0.365079365,0.08411215,0.309633028,0.121019108,0.069808028,0,0.597560976,0.073476703,0.093446602,-0.05,0.141,0.434052758,0.042895442
6216840,0.525,0.825396825,0.481308411,0.259174312,0.363057325,0.230366492,1,1,0.902329749,0.973300971,0.025,0.278,0.659472422,0.477211796
18868625,0.625,0.873015873,0.257009346,0.208715596,0.840764331,0.329842932,0.902439024,0.902439024,0.385304659,0.77184466,0.125,0.157,0.745803357,0.628686327
1312611,0.525,0.355555556,0.03271028,0.337155963,0.114649682,0.396160558,0,0.512195122,0.036738351,0.075242718,-0.1,0.105,0.582733813,0.04691689
10607169,0.625,0.482539683,0.135514019,0.334862385,0.27388535,0.265270506,0.073170732,0.914634146,0.322580645,0.315533981,0.041666667,0.207,0.455635492,0.120643432
2093040,0.525,0.288888889,0.079439252,0.211009174,0.369426752,0.069808028,0.06097561,0.963414634,0.23297491,0.225728155,-0.041666667,0.139,0.347721823,0.100536193
12000000,0.65,0.676190476,0.102803738,0.217889908,0.541401274,0.507853403,0.963414634,0.963414634,0.275985663,0.780339806,-0.141666667,0.106,0.700239808,0.407506702
12921348,0.675,0.644444444,0.186915888,0.23853211,0.27388535,0.109947644,0.414634146,0.743902439,0.413082437,0.276699029,-0.008333333,0.236,0.438848921,0.175603217
16910113,0.675,0.365079365,0.242990654,0.311926606,0.579617834,0.247818499,0.780487805,0.890243902,0.206989247,0.358009709,0.1,0.103,0.491606715,0.159517426
17745894,0.575,0.406349206,0.056074766,0.181192661,0.566878981,0.195462478,0.914634146,0.926829268,0.222222222,0.449029126,0,0.087,0.460431655,0.206434316
25000000,0.7,0.876190476,0.462616822,0.23853211,0.420382166,0.403141361,0.756097561,0.756097561,0.459677419,0.66868932,0.216666667,0.236,0.666666667,0.450402145
22642350,0.7,0.66984127,0.102803738,0.25,0.337579618,0.171029668,0.731707317,0.731707317,0.596774194,0.449029126,-0.075,0.293,0.633093525,0.344504021
1800000,0.675,0.457142857,0.093457944,0.282110092,0.044585987,0.116928447,0.036585366,0.597560976,0.127240143,0.132281553,-0.05,0.2,0.455635492,0.018766756
1471382,0.5,0.425396825,0.079439252,0.279816514,0.089171975,0.148342059,0.048780488,0.646341463,0.111111111,0.067961165,0.141666667,0.185,0.321342926,0.028150134
14100000,0.625,0.476190476,0.03271028,0.339449541,0.261146497,0.305410122,0.280487805,0.353658537,0.110215054,0.182038835,-0.05,0.145,0.539568345,0.108579088
17826150,0.65,0.552380952,0.186915888,0.183486239,0.420382166,0.162303665,0.951219512,0.951219512,0.255376344,0.781553398,-0.175,0.092,0.625899281,0.249329759
8393000,0.675,0.438095238,0.224299065,0.291284404,0.229299363,0.092495637,0.756097561,0.865853659,0.361111111,0.262135922,0.058333333,0.229,0.366906475,0.050938338
4046760,0.55,0.257142857,0.168224299,0.47706422,0.496815287,0.338568935,0.085365854,0.951219512,0.14874552,0.143203883,0.125,0.126,0.340527578,0.048257373
4000000,0.775,0.431746032,0.098130841,0.231651376,0.095541401,0.111692845,0.048780488,0.682926829,0.184587814,0.105582524,0.025,0.23,0.42206235,0.085790885
4503600,0.525,0.552380952,0.607476636,0.222477064,0.299363057,0.127399651,0.792682927,0.804878049,0.42562724,0.537621359,0,0.182,0.582733813,0.26541555
2151704,0.575,0.396825397,0.121495327,0.327981651,0.324840764,0.216404887,0.170731707,0.87804878,0.186379928,0.112864078,0.308333333,0.19,0.290167866,0.060321716
7000000,0.875,0.384126984,0.098130841,0.263761468,0.21656051,0.164048866,0.268292683,0.817073171,0.167562724,0.290048544,-0.083333333,0.11,0.364508393,0.050938338
28703704,0.75,0.726984127,0.088785047,0.316513761,0.560509554,0.521815009,0.731707317,0.731707317,0.258064516,0.516990291,-0.033333333,0.121,0.597122302,0.40080429
3918750,0.65,0.650793651,0.485981308,0.332568807,0.229299363,0.258289703,0.097560976,0.963414634,0.393369176,0.26092233,0.308333333,0.248,0.443645084,0.085790885
4666500,0.7,0.187301587,0.023364486,0.247706422,0.044585987,0.055846422,0.024390244,0.390243902,0.043010753,0.041262136,-0.108333333,0.115,0.268585132,0.017426273
543471,0.6,0.212698413,0.004672897,0.577981651,0.01910828,0.106457243,0,0.170731707,0.008960573,0.004854369,0,0.149,0.458033573,0.001340483
18868625,0.6,0.73015873,0.11682243,0.236238532,0.52866242,0.518324607,0.87804878,0.87804878,0.20609319,0.814320388,-0.191666667,0.075,0.738609113,0.398123324
242963,0.625,-0.06031746,0,0.451834862,0.006369427,0.368237347,0,0.06097561,0.006272401,0.003640777,-0.1,0.163,0.532374101,0.002680965
21461010,0.775,0.59047619,0.41588785,0.176605505,0.292993631,0.172774869,0.87804878,0.87804878,0.46953405,0.606796117,0.116666667,0.166,0.587529976,0.294906166
4180000,0.65,0.304761905,0.014018692,0.392201835,0.031847134,0.432809773,0,0.219512195,0.046594982,0.065533981,-0.125,0.148,0.448441247,0.010723861
6655325,0.7,0.266666667,0.023364486,0.197247706,0.133757962,0.087260035,0.182926829,0.56097561,0.127240143,0.117718447,-0.133333333,0.123,0.314148681,0.057640751
6666667,0.625,0.33015873,0.028037383,0.169724771,0.292993631,0.164048866,0.024390244,0.902439024,0.139784946,0.251213592,-0.141666667,0.093,0.441247002,0.068364611
1471382,0.6,0.501587302,0.186915888,0.28440367,0.522292994,0.169284468,0.085365854,0.768292683,0.330645161,0.230582524,0.191666667,0.196,0.321342926,0.079088472
1865547,0.7,0.206349206,0.004672897,0.667431193,0.006369427,0,0,0.06097561,0.003584229,0.001213592,-0.075,0.082,0.565947242,0.002680965
3500000,0.675,0.368253968,0.112149533,0.314220183,0.114649682,0.158813264,0.06097561,0.743902439,0.197132616,0.093446602,0.108333333,0.146,0.261390887,0.030831099
500000,0.85,0.365079365,0.037383178,0.23853211,0.197452229,0.226876091,0,0.817073171,0.093189964,0.208737864,-0.175,0.103,0.479616307,0.053619303
33285709,0.8,0.857142857,0.205607477,0.369266055,0.585987261,0.720767888,0.902439024,0.902439024,0.573476703,0.893203883,0.133333333,0.207,0.71942446,0.479892761
7000000,0.75,0.679365079,0.088785047,0.270642202,0.50955414,0.347294939,0.012195122,0.987804878,0.181003584,0.519417476,-0.25,0.099,0.697841727,0.538873995
2203000,0.75,0.326984127,0.163551402,0.231651376,0.515923567,0.054101222,0.926829268,0.975609756,0.155913978,0.231796117,0.125,0.077,0.278177458,0.079088472
2947305,0.6,0.492063492,0.420560748,0.456422018,0.331210191,0.094240838,0.073170732,0.695121951,0.217741935,0.125,0.466666667,0.167,0.227817746,0.058981233
5000000,0.9,0.441269841,0.018691589,0.387614679,0.089171975,0.221640489,0.012195122,0.43902439,0.124551971,0.086165049,-0.033333333,0.2,0.448441247,0.033512064
1974159,0.675,0.266666667,0.051401869,0.183486239,0.133757962,0.083769634,0.670731707,0.829268293,0.127240143,0.137135922,-0.066666667,0.135,0.3117506,0.014745308
17190000,0.775,0.320634921,0.093457944,0.199541284,0.305732484,0.122164049,0.597560976,0.682926829,0.264336918,0.199029126,-0.016666667,0.177,0.340527578,0.061662198
1504560,0.525,0.304761905,0.004672897,0.217889908,0.031847134,0.151832461,0,0.268292683,0.020609319,0.033980583,-0.25,0.115,0.462829736,0.020107239
1312611,0.6,0.473015873,0.056074766,0.323394495,0.535031847,0.42408377,0.341463415,0.914634146,0.190860215,0.351941748,-0.091666667,0.096,0.443645084,0.146112601
2500000,0.675,0.238095238,0.004672897,0.415137615,0.248407643,0.403141361,0.024390244,0.890243902,0.111111111,0.175970874,-0.1,0.098,0.438848921,0.100536193
1700640,0.5,0.434920635,0,0.21559633,0.044585987,0.178010471,0.012195122,0.268292683,0.015232975,0.040048544,-0.291666667,0.08,0.527577938,0.010723861
119493,0.675,-0.06984127,0,0.245412844,0,0.221640489,0,0.048780488,0.008064516,0.003640777,-0.316666667,0.293,0.848920863,0.002680965
2500000,0.975,0.441269841,0.074766355,0.378440367,0.522292994,0.363001745,0,0.841463415,0.140681004,0.207524272,0.116666667,0.111,0.489208633,0.115281501
22642350,0.8,0.641269841,0.462616822,0.259174312,0.426751592,0.432809773,0.902439024,0.902439024,0.413978495,0.645631068,0.183333333,0.187,0.633093525,0.372654155
1500000,0.825,0.288888889,0.009345794,0.461009174,0.063694268,0.537521815,0.012195122,0.280487805,0.021505376,0.030339806,-0.2,0.105,0.407673861,0.012064343
12782609,0.8,0.492063492,0.303738318,0.314220183,0.25477707,0.118673647,1,1,0.760752688,0.473300971,0.1,0.268,0.352517986,0.138069705
6606060,0.75,0.422222222,0.042056075,0.211009174,0.280254777,0.228621291,0,0.902439024,0.159498208,0.32038835,-0.166666667,0.102,0.460431655,0.201072386
1312611,0.55,0.323809524,0,0.341743119,0.006369427,0.144851658,0,0.06097561,0.008064516,0.002427184,-0.108333333,0.187,0.294964029,0.012064343
5000000,0.675,0.393650794,0.11682243,0.169724771,0.331210191,0.164048866,0.963414634,0.963414634,0.327956989,0.51092233,-0.016666667,0.128,0.486810552,0.194369973
4538020,0.55,0.380952381,0.158878505,0.357798165,0.796178344,0.383944154,0.292682927,0.963414634,0.274193548,0.326456311,0.075,0.105,0.450839329,0.272117962
1315448,0.725,0.33015873,0.014018692,0.231651376,0.121019108,0.176265271,0.012195122,0.402439024,0.068100358,0.101941748,-0.125,0.105,0.448441247,0.030831099
4078320,0.525,0.228571429,0.065420561,0.323394495,0.191082803,0.167539267,0.024390244,0.792682927,0.130824373,0.141990291,-0.083333333,0.147,0.450839329,0.053619303
8000000,0.675,0.434920635,0.196261682,0.266055046,0.522292994,0.136125654,0.926829268,0.926829268,0.440860215,0.492718447,0.016666667,0.182,0.491606715,0.241286863
3073800,0.475,0.39047619,0.327102804,0.302752294,0.426751592,0.090750436,0.914634146,1,0.311827957,0.344660194,0,0.161,0.472422062,0.151474531
2116955,0.725,0.558730159,0.191588785,0.233944954,0.146496815,0.141361257,0.024390244,1,0.334229391,0.296116505,-0.066666667,0.241,0.565947242,0.160857909
100000,0.6,0.346031746,0.018691589,0.54587156,0.025477707,0.141361257,0.012195122,0.256097561,0.045698925,0.019417476,0.008333333,0.178,0.306954436,0.010723861
13168750,0.75,0.434920635,0.247663551,0.165137615,0.369426752,0.12390925,0.926829268,0.926829268,0.446236559,0.360436893,0.041666667,0.197,0.39088729,0.175603217
14041096,0.65,0.574603175,0.429906542,0.348623853,0.439490446,0.345549738,0.780487805,0.987804878,0.543010753,0.405339806,0.216666667,0.225,0.434052758,0.233243968
2133542,0.9,0.326984127,0.121495327,0.396788991,0.305732484,0.272251309,0.219512195,0.902439024,0.346774194,0.224514563,0.05,0.199,0.374100719,0.09383378
9607500,0.65,0.298412698,0,0.431192661,0.337579618,0.448516579,0.658536585,0.926829268,0.13172043,0.252427184,-0.233333333,0.071,0.39088729,0.109919571
10162922,0.575,0.419047619,0.327102804,0.254587156,0.541401274,0.104712042,0.841463415,0.93902439,0.305555556,0.381067961,0.066666667,0.108,0.362110312,0.103217158
543471,0.6,0.358730159,0.037383178,0.252293578,0.095541401,0.061082024,0.048780488,0.390243902,0.05734767,0.047330097,-0.025,0.137,0.342925659,0.025469169
1551659,0.925,0.196825397,0.009345794,0.194954128,0.057324841,0.171029668,0.024390244,0.304878049,0.017921147,0.023058252,-0.2,0.106,0.525179856,0.013404826
9904495,0.6,0.282539683,0.130841121,0.185779817,0.082802548,0.146596859,0.146341463,0.902439024,0.211469534,0.177184466,-0.108333333,0.19,0.371702638,0.04691689
2116955,0.7,0.565079365,0.126168224,0.291284404,0.178343949,0.172774869,0.073170732,0.682926829,0.172939068,0.262135922,-0.091666667,0.189,0.606714628,0.104557641
2700000,0.625,0.314285714,0.107476636,0.373853211,0.242038217,0.34904014,0.231707317,0.548780488,0.136200717,0.13592233,0.141666667,0.164,0.501199041,0.077747989
500000,0.6,-0.066666667,0,0,0,0.137870855,0,0.109756098,0.002688172,0.001213592,-0.233333333,0.035,0.35971223,0.002680965
13000000,0.575,0.453968254,0.359813084,0.169724771,0.515923567,0.129144852,0.987804878,0.987804878,0.506272401,0.358009709,0.183333333,0.193,0.350119904,0.203753351
